timestamp,orm,op,size,table,reps,duration_ms,rows_affected,energy_j
"2025-11-25T20:35:52.2166114Z","nhib","getbyid","large","Large",1000,4792,0,68.72138100000029
"2025-11-25T20:36:09.9162969Z","nhib","update","small","SmallTable",1000,2568,1000,35.129243000000315
"2025-11-25T20:36:29.7285539Z","nhib","update","medium","Medium",1000,4686,1000,54.74241400000028
"2025-11-25T20:36:49.5643071Z","nhib","update","large","Large",1000,4745,1000,55.44925999999941
"2025-11-25T20:37:20.4322560Z","efcore","getbyid","small","SmallTable",1000,2605,0,34.445590999999695
"2025-11-25T20:37:37.4682417Z","efcore","getbyid","medium","Medium",1000,2608,0,34.561617999999726
"2025-11-25T20:37:54.5870904Z","efcore","getbyid","large","Large",1000,2680,0,35.67746000000079
"2025-11-25T20:38:14.6592536Z","efcore","update","small","SmallTable",1000,5666,1000,73.16106799999943
"2025-11-25T20:38:45.1378499Z","efcore","update","medium","Medium",1000,6066,1000,75.92290200000025
"2025-11-25T20:39:05.2152481Z","efcore","update","large","Large",1000,5606,1000,72.40643099999943
"2025-11-25T20:39:24.3638951Z","nhib","getbyid","small","SmallTable",1000,4043,0,57.85489300000063
"2025-11-25T20:39:43.9974473Z","nhib","getbyid","medium","Medium",1000,4548,0,67.42621899999995
"2025-11-25T20:40:03.8265591Z","nhib","getbyid","large","Large",1000,4709,0,68.13178299999981
"2025-11-25T20:40:21.4165018Z","nhib","update","small","SmallTable",1000,2473,1000,34.402500000000146
"2025-11-25T20:40:41.1756458Z","nhib","update","medium","Medium",1000,4669,1000,54.01969799999915
"2025-11-25T20:41:00.9325486Z","nhib","update","large","Large",1000,4657,1000,53.99888499999997
"2025-11-25T20:49:05.5934807Z","efcore","getbyid","small","SmallTable",1000,2630,0,35.3923649999997
"2025-11-25T20:49:32.6620608Z","efcore","getbyid","medium","Medium",1000,2645,0,34.524020000000746
"2025-11-25T20:49:49.7520743Z","efcore","getbyid","large","Large",1000,2665,0,34.45901799999956
"2025-11-25T20:50:09.7972012Z","efcore","update","small","SmallTable",1000,5628,1000,72.7664760000007
"2025-11-25T20:50:30.1245903Z","efcore","update","medium","Medium",1000,5880,1000,73.67779000000155
"2025-11-25T20:50:50.2409270Z","efcore","update","large","Large",1000,5690,1000,73.16350899999998
"2025-11-25T20:51:09.3084208Z","nhib","getbyid","small","SmallTable",1000,3984,0,57.842625000001135
"2025-11-25T20:51:28.8301800Z","nhib","getbyid","medium","Medium",1000,4557,0,67.04358999999931
"2025-11-25T20:51:48.5100925Z","nhib","getbyid","large","Large",1000,4573,0,67.95209599999907
"2025-11-25T20:52:06.0980279Z","nhib","update","small","SmallTable",1000,2497,1000,35.04147599999851
"2025-11-25T20:52:25.9119453Z","nhib","update","medium","Medium",1000,4707,1000,54.7909980000004
"2025-11-25T20:52:45.7109147Z","nhib","update","large","Large",1000,4695,1000,55.03574800000024
"2025-11-25T20:54:01.6076804Z","efcore","getbyid","small","SmallTable",1000,2648,0,34.48367599999983
"2025-11-25T20:54:18.6685708Z","efcore","getbyid","medium","Medium",1000,2634,0,34.77206699999988
"2025-11-25T20:54:35.7425535Z","efcore","getbyid","large","Large",1000,2641,0,34.79324600000109
"2025-11-25T20:54:55.8160831Z","efcore","update","small","SmallTable",1000,5661,1000,72.94842199999948
"2025-11-25T20:55:15.9367049Z","efcore","update","medium","Medium",1000,5701,1000,73.52032000000145
"2025-11-25T20:55:35.9413162Z","efcore","update","large","Large",1000,5675,1000,73.04119400000127
"2025-11-25T20:55:55.1013761Z","nhib","getbyid","small","SmallTable",1000,4034,0,59.035249000000476
"2025-11-25T20:56:14.7934516Z","nhib","getbyid","medium","Medium",1000,4599,0,67.66608599999927
"2025-11-25T20:56:34.4966516Z","nhib","getbyid","large","Large",1000,4587,0,67.74176999999872
"2025-11-25T20:56:51.9915468Z","nhib","update","small","SmallTable",1000,2414,1000,34.102757000000565
"2025-11-25T20:57:11.7685591Z","nhib","update","medium","Medium",1000,4664,1000,54.325910999999905
"2025-11-25T20:57:31.6045955Z","nhib","update","large","Large",1000,4700,1000,54.74052099999972
"2025-11-25T21:01:29.3845235Z","efcore","getbyid","small","SmallTable",1000,2659,0,34.896090000000186
"2025-11-25T21:01:46.3100111Z","efcore","getbyid","medium","Medium",1000,2611,0,34.23422600000049
"2025-11-25T21:02:03.3924659Z","efcore","getbyid","large","Large",1000,2650,0,34.40701700000136
"2025-11-25T21:02:23.4964570Z","efcore","update","small","SmallTable",1000,5688,1000,72.9442710000003
"2025-11-25T21:02:43.5945143Z","efcore","update","medium","Medium",1000,5673,1000,73.11571899999944
"2025-11-25T21:03:03.6851167Z","efcore","update","large","Large",1000,5650,1000,72.82220100000086
"2025-11-25T21:03:22.8172095Z","nhib","getbyid","small","SmallTable",1000,4058,0,58.875825999999506
"2025-11-25T21:03:42.5237501Z","nhib","getbyid","medium","Medium",1000,4603,0,68.20313399999941
"2025-11-25T21:04:02.3974486Z","nhib","getbyid","large","Large",1000,4721,0,68.70734400000038
"2025-11-25T21:04:19.9105632Z","nhib","update","small","SmallTable",1000,2556,1000,35.5329899999997
"2025-11-25T21:04:43.0323338Z","nhib","update","medium","Medium",1000,8032,1000,61.68270299999858
"2025-11-25T21:05:02.8368123Z","nhib","update","large","Large",1000,4694,1000,54.39744399999836
"2025-11-25T21:05:39.7870869Z","efcore","getbyid","small","SmallTable",1000,2635,0,35.220064000001
"2025-11-25T21:05:56.8516246Z","efcore","getbyid","medium","Medium",1000,2642,0,35.38369799999964
"2025-11-25T21:06:13.9270710Z","efcore","getbyid","large","Large",1000,2640,0,34.55374499999925
"2025-11-25T21:06:34.0136899Z","efcore","update","small","SmallTable",1000,5652,1000,72.9612390000002
"2025-11-25T21:06:54.0919175Z","efcore","update","medium","Medium",1000,5655,1000,72.95837000000029
"2025-11-25T21:07:14.1720211Z","efcore","update","large","Large",1000,5657,1000,73.33288100000027
"2025-11-25T21:07:33.3248993Z","nhib","getbyid","small","SmallTable",1000,4061,0,59.30386499999804
"2025-11-25T21:07:53.0131041Z","nhib","getbyid","medium","Medium",1000,4598,0,68.63044000000082
"2025-11-25T21:08:12.6235164Z","nhib","getbyid","large","Large",1000,4490,0,66.5006229999999
"2025-11-25T21:08:30.2498511Z","nhib","update","small","SmallTable",1000,2516,1000,34.44369899999947
"2025-11-25T21:08:49.9578286Z","nhib","update","medium","Medium",1000,4590,1000,53.613633000000846
"2025-11-25T21:09:09.8087442Z","nhib","update","large","Large",1000,4749,1000,54.887738000001264
"2025-11-25T21:10:45.3868040Z","efcore","getbyid","small","SmallTable",1000,2648,0,34.30392799999754
"2025-11-25T21:11:02.4492770Z","efcore","getbyid","medium","Medium",1000,2648,0,35.39016800000172
"2025-11-25T21:11:19.5254331Z","efcore","getbyid","large","Large",1000,2645,0,34.90323100000023
"2025-11-25T21:11:39.6231324Z","efcore","update","small","SmallTable",1000,5690,1000,72.98363799999788
"2025-11-25T21:11:59.6763207Z","efcore","update","medium","Medium",1000,5625,1000,72.72710899999947
"2025-11-25T21:12:19.7489983Z","efcore","update","large","Large",1000,5646,1000,73.13268600000083
"2025-11-25T21:12:38.8365031Z","nhib","getbyid","small","SmallTable",1000,4015,0,58.80240000000049
"2025-11-25T21:12:58.5002965Z","nhib","getbyid","medium","Medium",1000,4570,0,67.67304499999955
"2025-11-25T21:13:18.1774459Z","nhib","getbyid","large","Large",1000,4572,0,67.91059300000052
"2025-11-25T21:13:35.7862547Z","nhib","update","small","SmallTable",1000,2520,1000,35.041048000002775
"2025-11-25T21:13:55.4810055Z","nhib","update","medium","Medium",1000,4613,1000,53.953719000001
"2025-11-25T21:14:15.2752064Z","nhib","update","large","Large",1000,4690,1000,54.2400340000022
"2025-11-25T21:19:56.1840607Z","efcore","getbyid","small","SmallTable",1000,2654,0,34.88034300000072
"2025-11-25T21:20:13.2807707Z","efcore","getbyid","medium","Medium",1000,2646,0,35.41818400000193
"2025-11-25T21:20:30.3650899Z","efcore","getbyid","large","Large",1000,2658,0,35.451812999999675
"2025-11-25T21:20:50.4229828Z","efcore","update","small","SmallTable",1000,5637,1000,72.37774499999796
"2025-11-25T21:21:10.4911137Z","efcore","update","medium","Medium",1000,5649,1000,72.93023299999913
"2025-11-25T21:21:30.6325799Z","efcore","update","large","Large",1000,5706,1000,73.21905100000004
"2025-11-25T21:21:49.7377646Z","nhib","getbyid","small","SmallTable",1000,4023,0,58.33890099999917
"2025-11-25T21:22:09.4135670Z","nhib","getbyid","medium","Medium",1000,4562,0,67.85743100000036
"2025-11-25T21:22:28.9033299Z","nhib","getbyid","large","Large",1000,4515,0,66.7425660000008
"2025-11-25T21:22:46.4441496Z","nhib","update","small","SmallTable",1000,2457,1000,34.75375599999825
"2025-11-25T21:23:06.2101918Z","nhib","update","medium","Medium",1000,4637,1000,54.49046100000123
"2025-11-25T21:23:26.0061238Z","nhib","update","large","Large",1000,4664,1000,54.80881899999804
"2025-11-25T21:25:02.0053000Z","efcore","getbyid","small","SmallTable",1000,2669,0,34.98642200000177
"2025-11-25T21:25:19.0828368Z","efcore","getbyid","medium","Medium",1000,2660,0,34.94796999999744
"2025-11-25T21:25:36.2089763Z","efcore","getbyid","large","Large",1000,2655,0,34.886812000000646
"2025-11-25T21:25:56.3014356Z","efcore","update","small","SmallTable",1000,5688,1000,73.08428500000082
"2025-11-25T21:26:16.3463803Z","efcore","update","medium","Medium",1000,5628,1000,72.63763199999812
"2025-11-25T21:26:36.4750217Z","efcore","update","large","Large",1000,5679,1000,73.09435600000143
"2025-11-25T21:26:55.5786274Z","nhib","getbyid","small","SmallTable",1000,4021,0,58.8954190000004
"2025-11-25T21:27:15.2020466Z","nhib","getbyid","medium","Medium",1000,4537,0,67.18818299999839
"2025-11-25T21:27:34.7897310Z","nhib","getbyid","large","Large",1000,4476,0,65.59089600000152
"2025-11-25T21:27:52.4497342Z","nhib","update","small","SmallTable",1000,2572,1000,35.420624999998836
"2025-11-25T21:28:12.2546227Z","nhib","update","medium","Medium",1000,4699,1000,55.402202000001125
"2025-11-25T21:28:31.9997996Z","nhib","update","large","Large",1000,4635,1000,54.66227399999843
"2025-11-25T22:49:33.6784812Z","nhib","create","small","SmallTable",1000,3929,0,42.111587000003055
"2025-11-25T22:49:52.6623765Z","nhib","create","medium","Medium",1000,3896,0,41.96699499999886
"2025-11-25T22:50:11.7388480Z","nhib","create","large","Large",1000,3971,0,42.52674699999989
"2025-11-25T22:50:30.4517297Z","nhib","delete","small","SmallTable",1000,3621,0,43.35944799999925
"2025-11-25T22:50:49.1787356Z","nhib","delete","medium","Medium",1000,3628,0,43.033886000001075
"2025-11-25T22:51:07.8972884Z","nhib","delete","large","Large",1000,3625,0,43.76081300000078
"2025-11-25T22:51:43.3247091Z","nhib","create","small","SmallTable",1000,3893,0,41.950942999999825
"2025-11-25T22:52:02.3572636Z","nhib","create","medium","Medium",1000,3924,0,42.28504800000155
"2025-11-25T22:52:21.4817905Z","nhib","create","large","Large",1000,3924,0,42.310316000002786
"2025-11-25T22:52:40.1379907Z","nhib","delete","small","SmallTable",1000,3580,0,43.15235499999835
"2025-11-25T22:52:58.8030107Z","nhib","delete","medium","Medium",1000,3546,0,42.98048099999869
"2025-11-25T22:53:17.4937287Z","nhib","delete","large","Large",1000,3610,0,42.985546999996586
"2025-11-25T22:56:44.8536030Z","nhib","create","small","SmallTable",1000,3915,0,41.8020170000018
"2025-11-25T22:57:03.7849182Z","nhib","create","medium","Medium",1000,3926,0,42.3860610000047
"2025-11-25T22:57:22.8042325Z","nhib","create","large","Large",1000,3931,0,42.131789999999455
"2025-11-25T22:57:41.4750001Z","nhib","delete","small","SmallTable",1000,3587,0,42.74860899999476
"2025-11-25T22:58:00.1686550Z","nhib","delete","medium","Medium",1000,3607,0,43.06501399999979
"2025-11-25T22:58:18.8203795Z","nhib","delete","large","Large",1000,3564,0,42.62812599999597
"2025-11-25T22:59:02.3507578Z","nhib","create","small","SmallTable",1000,3923,0,42.226088000003074
"2025-11-25T22:59:21.3771543Z","nhib","create","medium","Medium",1000,3921,0,42.24531399999978
"2025-11-25T22:59:40.4426320Z","nhib","create","large","Large",1000,3950,0,42.48811199999909
"2025-11-25T22:59:59.1451369Z","nhib","delete","small","SmallTable",1000,3604,0,43.274059000003035
"2025-11-25T23:00:17.8675386Z","nhib","delete","medium","Medium",1000,3613,0,43.477977000002284
"2025-11-25T23:00:36.5598441Z","nhib","delete","large","Large",1000,3594,0,42.809032999997726
"2025-11-25T23:02:04.6648921Z","nhib","create","small","SmallTable",1000,3957,0,41.78517200000351
"2025-11-25T23:02:23.6842010Z","nhib","create","medium","Medium",1000,3923,0,41.90968299999804
"2025-11-25T23:02:42.6442130Z","nhib","create","large","Large",1000,3847,0,41.595413000002736
"2025-11-25T23:03:01.3799364Z","nhib","delete","small","SmallTable",1000,3599,0,43.09882700000162
"2025-11-25T23:03:20.1066382Z","nhib","delete","medium","Medium",1000,3628,0,43.40259900000092
"2025-11-25T23:03:38.8377389Z","nhib","delete","large","Large",1000,3637,0,43.14344400000118
"2025-11-25T23:04:41.4062641Z","nhib","create","small","SmallTable",1000,3889,0,42.12208400000236
"2025-11-25T23:05:00.3972968Z","nhib","create","medium","Medium",1000,3917,0,42.13471800000116
"2025-11-25T23:05:19.4232023Z","nhib","create","large","Large",1000,3937,0,42.168837000004714
"2025-11-25T23:05:38.1666903Z","nhib","delete","small","SmallTable",1000,3619,0,43.24445700000069
"2025-11-25T23:05:56.9164147Z","nhib","delete","medium","Medium",1000,3611,0,43.07642699999997
"2025-11-25T23:06:15.6218649Z","nhib","delete","large","Large",1000,3599,0,42.98109199999453
"2025-11-25T23:07:31.8065009Z","nhib","create","small","SmallTable",1000,3998,0,43.32770899999741
"2025-11-25T23:07:50.7136031Z","nhib","create","medium","Medium",1000,3940,0,42.37531899999885
"2025-11-25T23:08:09.7149890Z","nhib","create","large","Large",1000,3887,0,42.161025000001246
"2025-11-25T23:08:28.4325554Z","nhib","delete","small","SmallTable",1000,3621,0,43.44794700000057
"2025-11-25T23:08:47.1129257Z","nhib","delete","medium","Medium",1000,3592,0,43.311718000004475
"2025-11-25T23:09:05.8302540Z","nhib","delete","large","Large",1000,3636,0,43.10480899999675
"2025-11-25T23:09:57.7115673Z","nhib","create","small","SmallTable",1000,3894,0,41.68403599999874
"2025-11-25T23:10:16.8809634Z","nhib","create","medium","Medium",1000,4010,0,44.190622000001895
"2025-11-25T23:10:35.8204863Z","nhib","create","large","Large",1000,3831,0,41.57460100000026
"2025-11-25T23:10:54.5131981Z","nhib","delete","small","SmallTable",1000,3581,0,43.01051000000007
"2025-11-25T23:11:13.2344567Z","nhib","delete","medium","Medium",1000,3639,0,43.55610199999501
"2025-11-25T23:11:31.9313028Z","nhib","delete","large","Large",1000,3593,0,43.35126799999853
"2025-11-25T23:12:18.5058638Z","nhib","create","small","SmallTable",1000,3929,0,42.249525999999605
"2025-11-25T23:12:37.4947815Z","nhib","create","medium","Medium",1000,3891,0,42.11659199999849
"2025-11-25T23:12:56.4829731Z","nhib","create","large","Large",1000,3887,0,42.04835399999865
"2025-11-25T23:13:15.1431369Z","nhib","delete","small","SmallTable",1000,3585,0,42.95704300000216
"2025-11-25T23:13:33.8274752Z","nhib","delete","medium","Medium",1000,3589,0,42.95325900000171
"2025-11-25T23:13:52.5702619Z","nhib","delete","large","Large",1000,3632,0,43.50019400000019
"2025-11-25T23:17:41.2063069Z","nhib","create","small","SmallTable",1000,3932,0,42.18806400000176
"2025-11-25T23:18:00.1972580Z","nhib","create","medium","Medium",1000,3901,0,42.00617899999634
"2025-11-25T23:18:19.0932486Z","nhib","create","large","Large",1000,3906,0,41.969130999998015
"2025-11-25T23:18:37.7882802Z","nhib","delete","small","SmallTable",1000,3610,0,43.13392300000123
"2025-11-25T23:18:56.5313063Z","nhib","delete","medium","Medium",1000,3625,0,43.30976400000509
"2025-11-25T23:19:15.2354795Z","nhib","delete","large","Large",1000,3621,0,43.15260000000126
"2025-11-25T23:27:37.0984946Z","efcore","create","small","SmallTable",1000,5320,1000,63.26796599999943
"2025-11-25T23:27:57.1322530Z","efcore","create","medium","Medium",1000,5194,1000,61.9748780000009
"2025-11-25T23:28:17.2759788Z","efcore","create","large","Large",1000,5306,1000,63.13429900000483
"2025-11-25T23:28:37.3037736Z","efcore","delete","small","SmallTable",1000,5599,1000,71.82080000000133
"2025-11-25T23:28:57.3564780Z","efcore","delete","medium","Medium",1000,5626,1000,72.23699800000031
"2025-11-25T23:29:17.3867928Z","efcore","delete","large","Large",1000,5624,1000,72.29076999999961
"2025-11-25T23:31:01.6363847Z","efcore","create","small","SmallTable",1000,5251,1000,62.515893000003416
"2025-11-25T23:31:21.8418284Z","efcore","create","medium","Medium",1000,5371,1000,63.74696799999947
"2025-11-25T23:31:41.9214036Z","efcore","create","large","Large",1000,5256,1000,62.71175300000323
"2025-11-25T23:32:01.8897558Z","efcore","delete","small","SmallTable",1000,5658,1000,72.30157200000394
"2025-11-25T23:32:21.9396867Z","efcore","delete","medium","Medium",1000,5639,1000,72.53375000000233
"2025-11-25T23:32:42.0253826Z","efcore","delete","large","Large",1000,5642,1000,72.24181999999564
"2025-11-25T23:38:01.1450676Z","efcore","create","small","SmallTable",1000,5331,1000,63.35671000000002
"2025-11-25T23:38:21.3055964Z","efcore","create","medium","Medium",1000,5316,1000,62.62264300000243
"2025-11-25T23:38:41.4243177Z","efcore","create","large","Large",1000,5273,1000,62.56410899999901
"2025-11-25T23:39:01.4773747Z","efcore","delete","small","SmallTable",1000,5648,1000,72.09832600000664
"2025-11-25T23:39:21.4955946Z","efcore","delete","medium","Medium",1000,5589,1000,71.46997099999862
"2025-11-25T23:39:41.8073013Z","efcore","delete","large","Large",1000,5861,1000,72.51287600000069
"2025-11-25T23:40:23.5366903Z","efcore","create","small","SmallTable",1000,5317,1000,63.040548999997554
"2025-11-25T23:40:43.7648762Z","efcore","create","medium","Medium",1000,5399,1000,64.08479700000316
"2025-11-25T23:41:04.1470921Z","efcore","create","large","Large",1000,5542,1000,63.55342600000586
"2025-11-25T23:41:24.1544249Z","efcore","delete","small","SmallTable",1000,5593,1000,71.37725900000078
"2025-11-25T23:41:44.2536352Z","efcore","delete","medium","Medium",1000,5672,1000,72.20592999999644
"2025-11-25T23:42:04.3258133Z","efcore","delete","large","Large",1000,5657,1000,71.68017600000167
"2025-11-25T23:44:26.5379950Z","efcore","create","small","SmallTable",1000,5340,1000,64.63673700000072
"2025-11-25T23:44:46.7197027Z","efcore","create","medium","Medium",1000,5331,1000,63.33461499999976
"2025-11-25T23:45:06.7795828Z","efcore","create","large","Large",1000,5216,1000,62.42287500000384
"2025-11-25T23:45:26.8339141Z","efcore","delete","small","SmallTable",1000,5641,1000,72.244200000001
"2025-11-25T23:45:46.8784580Z","efcore","delete","medium","Medium",1000,5628,1000,72.20733399999881
"2025-11-25T23:46:06.7824322Z","efcore","delete","large","Large",1000,5592,1000,71.70642100000259
"2025-11-25T23:52:39.1033816Z","efcore","create","small","SmallTable",1000,5339,1000,63.03383600000234
"2025-11-25T23:52:59.2040248Z","efcore","create","medium","Medium",1000,5250,1000,62.16848100000061
"2025-11-25T23:53:19.3554693Z","efcore","create","large","Large",1000,5327,1000,62.92793999999412
"2025-11-25T23:53:39.3858516Z","efcore","delete","small","SmallTable",1000,5616,1000,71.92401000000245
"2025-11-25T23:53:59.3979239Z","efcore","delete","medium","Medium",1000,5594,1000,72.16357200000493
"2025-11-25T23:54:19.4387468Z","efcore","delete","large","Large",1000,5632,1000,72.39111199999752
"2025-11-25T23:56:08.9342091Z","efcore","create","small","SmallTable",1000,5224,1000,61.74984100000438
"2025-11-25T23:56:29.0730310Z","efcore","create","medium","Medium",1000,5307,1000,63.07069999999658
"2025-11-25T23:56:49.1267943Z","efcore","create","large","Large",1000,5320,1000,62.6751940000031
"2025-11-25T23:57:09.0667161Z","efcore","delete","small","SmallTable",1000,5619,1000,72.1777329999968
"2025-11-25T23:57:29.1216086Z","efcore","delete","medium","Medium",1000,5645,1000,72.36956500000088
"2025-11-25T23:57:49.1364553Z","efcore","delete","large","Large",1000,5604,1000,71.92364399999497
"2025-11-25T23:58:51.8703844Z","efcore","create","small","SmallTable",1000,5249,1000,62.8353500000012
"2025-11-25T23:59:11.9498386Z","efcore","create","medium","Medium",1000,5238,1000,62.41921300000104
"2025-11-25T23:59:31.9504407Z","efcore","create","large","Large",1000,5163,1000,61.48855100000219
"2025-11-25T23:59:52.0180271Z","efcore","delete","small","SmallTable",1000,5647,1000,72.54510299999674
"2025-11-26T00:00:12.0278210Z","efcore","delete","medium","Medium",1000,5603,1000,71.81030199999805
"2025-11-26T00:00:32.1082606Z","efcore","delete","large","Large",1000,5631,1000,71.9434190000029
"2025-11-26T00:03:56.1157534Z","efcore","create","small","SmallTable",1000,5240,1000,62.03829299999779
"2025-11-26T00:04:16.2330213Z","efcore","create","medium","Medium",1000,5274,1000,62.88661900000443
"2025-11-26T00:04:36.2777613Z","efcore","create","large","Large",1000,5214,1000,62.22860100000253
"2025-11-26T00:04:56.2620154Z","efcore","delete","small","SmallTable",1000,5561,1000,71.36413700000412
"2025-11-26T00:05:16.3679645Z","efcore","delete","medium","Medium",1000,5682,1000,72.75872499999969
"2025-11-26T00:05:36.4448432Z","efcore","delete","large","Large",1000,5664,1000,72.52026099999784
"2025-11-26T00:07:14.7784445Z","efcore","create","small","SmallTable",1000,5253,1000,62.16561299999739
"2025-11-26T00:07:34.8182572Z","efcore","create","medium","Medium",1000,5212,1000,61.916895000002114
"2025-11-26T00:07:54.8462289Z","efcore","create","large","Large",1000,5200,1000,62.28932999999961
"2025-11-26T00:08:14.8612440Z","efcore","delete","small","SmallTable",1000,5603,1000,72.03301899999497
"2025-11-26T00:08:34.9068293Z","efcore","delete","medium","Medium",1000,5634,1000,72.10205000000133
"2025-11-26T00:08:54.8976461Z","efcore","delete","large","Large",1000,5575,1000,71.66302400000131
