timestamp,orm,op,size,table,reps,duration_ms,rows_affected,energy_j
2025-11-11T22:33:38.6953112Z,dapper,create,medium,Medium,1000,2703,1000,21.430759759604
2025-11-11T22:33:58.9602344Z,dapper,create,large,Large,1000,2479,1000,22.520506782095
2025-11-11T22:34:19.1659105Z,dapper,delete,small,SmallTable,1000,2395,1000,21.501169600724
2025-11-11T22:34:39.3388225Z,dapper,delete,medium,Medium,1000,2481,1000,20.428401997962
2025-11-11T22:34:59.5562669Z,dapper,delete,large,Large,1000,2428,1000,20.204890818954
2025-11-12T05:27:02.0931761Z,dapper,create,small,SmallTable,1000,4022,1000,25.338439871615
2025-11-12T05:27:22.3885823Z,dapper,create,medium,Medium,1000,2514,1000,21.491636587461
2025-11-12T05:27:42.5515744Z,dapper,create,large,Large,1000,2631,1000,20.944560343917
2025-11-12T05:28:02.7965396Z,dapper,delete,small,SmallTable,1000,2581,1000,20.648272987843
2025-11-12T05:28:22.9068547Z,dapper,delete,medium,Medium,1000,2477,1000,20.424075606337
2025-11-12T05:28:43.1705178Z,dapper,delete,large,Large,1000,2483,1000,20.743728512281
2025-11-12T05:30:44.0446776Z,nhib,create,small,SmallTable,1000,534,1000,6.929245551609
2025-11-12T05:31:02.6641775Z,nhib,create,medium,Medium,1000,542,1000,6.914755541053
2025-11-12T05:31:21.2601051Z,nhib,create,large,Large,1000,487,1000,6.454108814756
2025-11-12T05:31:40.4236509Z,nhib,delete,small,SmallTable,1000,1061,0,13.874550843254
2025-11-12T05:31:59.4294760Z,nhib,delete,medium,Medium,1000,1075,0,14.067709883284
2025-11-12T05:32:18.4571517Z,nhib,delete,large,Large,1000,1043,0,13.742412098858
2025-11-12T05:30:44.0446776Z,nhib,create,small,SmallTable,1000,522,1000,6.699456198655
2025-11-12T05:31:02.6641775Z,nhib,create,medium,Medium,1000,534,1000,6.699955617957
2025-11-12T05:31:21.2601051Z,nhib,create,large,Large,1000,515,1000,6.456486743966
2025-11-12T05:31:40.4236509Z,nhib,delete,small,SmallTable,1000,1073,0,13.593303645106
2025-11-12T05:31:59.4294760Z,nhib,delete,medium,Medium,1000,1006,0,13.914889870345
2025-11-12T05:32:18.4571517Z,nhib,delete,large,Large,1000,1010,0,13.905370491226
2025-11-12T05:33:50.4640272Z,efcore,create,small,SmallTable,1000,4625,1000,50.844422586589
2025-11-12T05:34:12.7242118Z,efcore,create,medium,Medium,1000,4630,1000,48.441735489747
2025-11-12T05:34:35.1102027Z,efcore,create,large,Large,1000,4634,1000,49.732621715282
2025-11-12T05:34:55.8226547Z,efcore,delete,small,SmallTable,1000,2564,1000,33.876889915534
2025-11-12T05:35:16.5204941Z,efcore,delete,medium,Medium,1000,2591,1000,32.316536931889
2025-11-12T05:35:37.1895420Z,efcore,delete,large,Large,1000,2338,1000,33.392479408839
2025-11-12T05:33:50.4640272Z,efcore,create,small,SmallTable,1000,4513,1000,51.311317066985
2025-11-12T05:34:12.7242118Z,efcore,create,medium,Medium,1000,4579,1000,51.085513601832
2025-11-12T05:34:35.1102027Z,efcore,create,large,Large,1000,4438,1000,51.770478672612
2025-11-12T05:34:55.8226547Z,efcore,delete,small,SmallTable,1000,2383,1000,33.131011662841
2025-11-12T05:35:16.5204941Z,efcore,delete,medium,Medium,1000,2445,1000,32.565943764615
2025-11-12T05:35:37.1895420Z,efcore,delete,large,Large,1000,2547,1000,32.201625032638
2025-11-11T21:38:35.3037930Z,dapper,getall,small,SmallTable,1000,1729,0,26.480686805097
2025-11-11T21:39:09.5765267Z,dapper,getall,medium,Medium,1000,6924,0,106.218157121961
2025-11-11T21:40:19.6709933Z,dapper,getall,large,Large,1000,43498,0,656.064510537456
2025-11-11T21:40:47.8523034Z,dapper,getbyid,small,SmallTable,1000,492,0,6.336058961586
2025-11-11T21:41:15.9446115Z,dapper,getbyid,medium,Medium,1000,502,0,6.7557579823
2025-11-11T21:41:44.1459018Z,dapper,getbyid,large,Large,1000,493,0,6.694828266701
2025-11-11T21:42:14.3669389Z,dapper,update,small,SmallTable,1000,2603,1000,20.489025476192
2025-11-11T21:42:44.6432866Z,dapper,update,medium,Medium,1000,2700,1000,21.069747186986
2025-11-11T21:43:14.9096886Z,dapper,update,large,Large,1000,2519,1000,21.085279095861
2025-11-11T21:43:45.3618542Z,efcore,getall,small,SmallTable,1000,3222,300000,45.642421249382
2025-11-11T21:44:21.0545869Z,efcore,getall,medium,Medium,1000,8475,3000000,128.062566673962
2025-11-11T21:45:38.5289728Z,efcore,getall,large,Large,1000,49388,20000000,756.296637884905
2025-11-11T21:46:07.9635991Z,efcore,getbyid,small,SmallTable,1000,2099,0,24.951699804571
2025-11-11T21:46:37.3927713Z,efcore,getbyid,medium,Medium,1000,2114,0,24.98519967649
2025-11-11T21:47:06.9198914Z,efcore,getbyid,large,Large,1000,2206,0,26.804582305246
2025-11-11T21:47:37.6997876Z,efcore,update,small,SmallTable,1000,2596,1000,34.688665409802
2025-11-11T21:48:08.5258841Z,efcore,update,medium,Medium,1000,2605,1000,35.336122345204
2025-11-11T21:48:39.8178843Z,efcore,update,large,Large,1000,3258,1000,53.745150423267
2025-11-11T21:49:10.3979152Z,nhib,getall,small,SmallTable,1000,2426,300000,38.416042985181
2025-11-11T21:49:46.5575196Z,nhib,getall,medium,Medium,1000,8419,3000000,127.557840206957
2025-11-11T21:51:05.7424693Z,nhib,getall,large,Large,1000,49816,20000000,775.347326596839
2025-11-11T21:51:36.4850295Z,nhib,getbyid,small,SmallTable,1000,2517,0,35.876577287443
2025-11-11T21:52:07.9928398Z,nhib,getbyid,medium,Medium,1000,3320,0,46.674714950094
2025-11-11T21:52:39.4875248Z,nhib,getbyid,large,Large,1000,3481,0,47.563266663486
2025-11-11T21:53:08.0261082Z,nhib,update,small,SmallTable,1000,435,1000,5.655104368469
2025-11-11T21:53:37.2961728Z,nhib,update,medium,Medium,1000,1239,1000,16.443494438327
2025-11-11T21:54:06.6082284Z,nhib,update,large,Large,1000,1190,1000,15.494990156163
2025-11-11T21:54:47.6390433Z,dapper,getall,small,SmallTable,1000,1666,0,24.581079669775
2025-11-11T21:55:21.4509155Z,dapper,getall,medium,Medium,1000,6223,0,97.848051013301
2025-11-11T21:56:32.6978540Z,dapper,getall,large,Large,1000,43535,0,661.760083475041
2025-11-11T21:57:00.8716343Z,dapper,getbyid,small,SmallTable,1000,525,0,6.837157962462
2025-11-11T21:57:29.0779499Z,dapper,getbyid,medium,Medium,1000,523,0,6.704323186231
2025-11-11T21:57:57.2995009Z,dapper,getbyid,large,Large,1000,486,0,6.995445737599
2025-11-11T21:58:27.4762402Z,dapper,update,small,SmallTable,1000,2582,1000,20.432206702507
2025-11-11T21:58:57.7166280Z,dapper,update,medium,Medium,1000,2461,1000,21.09147330496
2025-11-11T21:59:28.0068125Z,dapper,update,large,Large,1000,2579,1000,21.325278260849
2025-11-11T21:59:58.5032736Z,efcore,getall,small,SmallTable,1000,3083,300000,45.252164355126
2025-11-11T22:00:34.3747088Z,efcore,getall,medium,Medium,1000,8695,3000000,128.988726068563
2025-11-11T22:01:52.4076836Z,efcore,getall,large,Large,1000,50845,20000000,775.510525690025
2025-11-11T22:02:21.8844634Z,efcore,getbyid,small,SmallTable,1000,2121,0,25.09802183393
2025-11-11T22:02:51.3273641Z,efcore,getbyid,medium,Medium,1000,2018,0,24.428748523498
2025-11-11T22:03:20.7056578Z,efcore,getbyid,large,Large,1000,2040,0,25.512396768198
2025-11-11T22:03:51.4931044Z,efcore,update,small,SmallTable,1000,2700,1000,33.929893839527
2025-11-11T22:04:22.2404709Z,efcore,update,medium,Medium,1000,2625,1000,36.397363768627
2025-11-11T22:04:52.9991163Z,efcore,update,large,Large,1000,2626,1000,34.503188739202
2025-11-11T22:05:23.5189155Z,nhib,getall,small,SmallTable,1000,2286,300000,35.971232783523
2025-11-11T22:05:59.6398854Z,nhib,getall,medium,Medium,1000,8032,3000000,123.549079906093
2025-11-11T22:07:18.3683820Z,nhib,getall,large,Large,1000,53052,20000000,763.96995568856
2025-11-11T22:07:49.1516005Z,nhib,getbyid,small,SmallTable,1000,2580,0,36.744540675967
2025-11-11T22:08:20.5380780Z,nhib,getbyid,medium,Medium,1000,3257,0,47.617013043753
2025-11-11T22:08:52.0139733Z,nhib,getbyid,large,Large,1000,3380,0,45.981341133912
2025-11-11T22:09:20.5683005Z,nhib,update,small,SmallTable,1000,423,1000,5.383591045039
2025-11-11T22:09:49.8370813Z,nhib,update,medium,Medium,1000,1152,1000,15.90828183487
2025-11-11T22:10:19.1554630Z,nhib,update,large,Large,1000,1121,1000,14.963943400135
2025-11-11T22:33:18.4874278Z,dapper,create,small,SmallTable,1000,2657,1000,21.747963243787
2025-11-11T22:33:38.6953112Z,dapper,create,medium,Medium,1000,2583,1000,22.301354713454
2025-11-11T22:33:58.9602344Z,dapper,create,large,Large,1000,2553,1000,21.967894523066
2025-11-11T22:34:19.1659105Z,dapper,delete,small,SmallTable,1000,2403,1000,22.344195383933
2025-11-11T22:34:39.3388225Z,dapper,delete,medium,Medium,1000,2473,1000,20.476909640934
2025-11-11T22:34:59.5562669Z,dapper,delete,large,Large,1000,2535,1000,20.156910345938
2025-11-12T05:27:02.0931761Z,dapper,create,small,SmallTable,1000,4067,1000,25.80597944587
2025-11-12T05:27:22.3885823Z,dapper,create,medium,Medium,1000,2484,1000,22.541499428458
2025-11-12T05:27:42.5515744Z,dapper,create,large,Large,1000,2548,1000,21.490646975496
2025-11-12T05:28:02.7965396Z,dapper,delete,small,SmallTable,1000,2413,1000,21.298677552345
2025-11-12T05:28:22.9068547Z,dapper,delete,medium,Medium,1000,2435,1000,20.845782827116
2025-11-12T05:28:43.1705178Z,dapper,delete,large,Large,1000,2647,1000,21.545906451424
2025-11-12T05:30:44.0446776Z,nhib,create,small,SmallTable,1000,515,1000,6.760151381882
2025-11-12T05:31:02.6641775Z,nhib,create,medium,Medium,1000,512,1000,6.996036051811
2025-11-12T05:31:21.2601051Z,nhib,create,large,Large,1000,529,1000,6.727089771712
2025-11-12T05:31:40.4236509Z,nhib,delete,small,SmallTable,1000,1038,0,13.480889882589
2025-11-12T05:31:59.4294760Z,nhib,delete,medium,Medium,1000,1084,0,14.268661677244
2025-11-12T05:32:18.4571517Z,nhib,delete,large,Large,1000,1057,0,14.12969007068
2025-11-12T05:30:44.0446776Z,nhib,create,small,SmallTable,1000,498,1000,6.82148516832
2025-11-12T05:31:02.6641775Z,nhib,create,medium,Medium,1000,544,1000,6.993657948148
2025-11-12T05:31:21.2601051Z,nhib,create,large,Large,1000,515,1000,6.77691454567
2025-11-12T05:31:40.4236509Z,nhib,delete,small,SmallTable,1000,1085,0,14.250336857203
2025-11-12T05:31:59.4294760Z,nhib,delete,medium,Medium,1000,1079,0,14.01137483177
2025-11-12T05:32:18.4571517Z,nhib,delete,large,Large,1000,1030,0,14.493580873346
2025-11-12T05:33:50.4640272Z,efcore,create,small,SmallTable,1000,4481,1000,51.493268874084
2025-11-12T05:34:12.7242118Z,efcore,create,medium,Medium,1000,4410,1000,51.164177977782
2025-11-12T05:34:35.1102027Z,efcore,create,large,Large,1000,4593,1000,50.003551862505
2025-11-12T05:34:55.8226547Z,efcore,delete,small,SmallTable,1000,2627,1000,33.308718460031
2025-11-12T05:35:16.5204941Z,efcore,delete,medium,Medium,1000,2384,1000,33.300822210881
2025-11-12T05:35:37.1895420Z,efcore,delete,large,Large,1000,2385,1000,32.76765339607
2025-11-12T05:33:50.4640272Z,efcore,create,small,SmallTable,1000,4362,1000,51.649791177679
2025-11-12T05:34:12.7242118Z,efcore,create,medium,Medium,1000,4288,1000,49.835531237932
2025-11-12T05:34:35.1102027Z,efcore,create,large,Large,1000,4640,1000,49.500027229624
2025-11-12T05:34:55.8226547Z,efcore,delete,small,SmallTable,1000,2435,1000,32.47176516692
2025-11-12T05:35:16.5204941Z,efcore,delete,medium,Medium,1000,2558,1000,34.148344635656
2025-11-12T05:35:37.1895420Z,efcore,delete,large,Large,1000,2512,1000,33.7514200184
2025-11-11T21:38:35.3037930Z,dapper,getall,small,SmallTable,1000,1740,0,26.012649040059
2025-11-11T21:39:09.5765267Z,dapper,getall,medium,Medium,1000,6912,0,104.342434371888
2025-11-11T21:40:19.6709933Z,dapper,getall,large,Large,1000,40701,0,665.882554722979
2025-11-11T21:40:47.8523034Z,dapper,getbyid,small,SmallTable,1000,512,0,6.618731096149
2025-11-11T21:41:15.9446115Z,dapper,getbyid,medium,Medium,1000,499,0,6.957180160241
2025-11-11T21:41:44.1459018Z,dapper,getbyid,large,Large,1000,479,0,6.86284522516
2025-11-11T21:42:14.3669389Z,dapper,update,small,SmallTable,1000,2620,1000,21.430478233977
2025-11-11T21:42:44.6432866Z,dapper,update,medium,Medium,1000,2637,1000,21.475721906079
2025-11-11T21:43:14.9096886Z,dapper,update,large,Large,1000,2561,1000,21.103681326103
2025-11-11T21:43:45.3618542Z,efcore,getall,small,SmallTable,1000,3125,300000,43.686976304992
2025-11-11T21:44:21.0545869Z,efcore,getall,medium,Medium,1000,8342,3000000,129.277773050748
2025-11-11T21:45:38.5289728Z,efcore,getall,large,Large,1000,49230,20000000,780.733573163795
2025-11-11T21:46:07.9635991Z,efcore,getbyid,small,SmallTable,1000,1944,0,24.079951281764
2025-11-11T21:46:37.3927713Z,efcore,getbyid,medium,Medium,1000,1950,0,24.883709415384
2025-11-11T21:47:06.9198914Z,efcore,getbyid,large,Large,1000,2017,0,26.51272418864
2025-11-11T21:47:37.6997876Z,efcore,update,small,SmallTable,1000,2622,1000,35.005127352874
