timestamp,orm,op,size,table,reps,duration_ms,rows_affected,energy_j
"2025-10-21T22:10:31.8313257Z","nhib","delete","small","SmallTable",1000,884,0,8.319620000002033
"2025-10-21T22:10:47.7102839Z","nhib","delete","medium","Medium",1000,858,0,7.989602999994531
"2025-10-21T22:11:03.7075592Z","nhib","delete","large","Large",1000,873,0,8.028605000006792
"2025-10-28T19:06:38.1444836Z","dapper","getall","small","SmallTable",1000,1722,0,26.216852000000472
"2025-10-28T19:07:07.1909232Z","dapper","getall","medium","Medium",1000,6419,0,102.33756799999992
"2025-10-28T19:08:11.7366275Z","dapper","getall","large","Large",1000,41910,0,662.695264
"2025-10-28T19:08:37.1126940Z","efcore","getall","small","SmallTable",1000,3107,300000,44.1056609999996
"2025-10-28T19:09:07.5982357Z","efcore","getall","medium","Medium",1000,8117,3000000,125.05571099999997
"2025-10-28T19:10:20.1547092Z","efcore","getall","large","Large",1000,50194,20000000,760.6718810000002
"2025-10-28T19:10:45.5125859Z","nhib","getall","small","SmallTable",1000,2424,300000,37.520227999999406
"2025-10-28T19:11:16.6026895Z","nhib","getall","medium","Medium",1000,8057,3000000,124.9418799999994
"2025-10-28T19:12:28.7373211Z","nhib","getall","large","Large",1000,49107,20000000,764.5659750000004
"2025-10-28T19:15:18.5252848Z","dapper","getbyid","small","SmallTable",1000,523,0,6.9249090000012075
"2025-10-28T19:15:41.6931078Z","dapper","getbyid","medium","Medium",1000,508,0,6.829388999998628
"2025-10-28T19:16:04.8516335Z","dapper","getbyid","large","Large",1000,501,0,6.579816999999821
"2025-10-28T19:19:15.5744516Z","efcore","getbyid","small","SmallTable",1000,2037,0,25.532038999999713
"2025-10-28T19:19:40.0310680Z","efcore","getbyid","medium","Medium",1000,2075,0,25.97368800000004
"2025-10-28T19:20:04.4620980Z","efcore","getbyid","large","Large",1000,2044,0,25.801265000000058
"2025-10-28T19:20:30.1129615Z","nhib","getbyid","small","SmallTable",1000,2604,0,35.4762269999992
"2025-10-28T19:20:56.4830545Z","nhib","getbyid","medium","Medium",1000,3329,0,47.41906800000106
"2025-10-28T19:21:22.7739788Z","nhib","getbyid","large","Large",1000,3236,0,46.77649200000087
"2025-10-28T19:23:50.5706772Z","efcore","update","small","SmallTable",1000,2580,1000,34.95144899999832
"2025-10-28T19:24:16.3773344Z","efcore","update","medium","Medium",1000,2643,1000,35.97537199999897
"2025-10-28T19:24:42.1704529Z","efcore","update","large","Large",1000,2613,1000,34.895479999999225
"2025-10-28T19:26:22.4959619Z","dapper","update","small","SmallTable",1000,5670,1000,27.181386999998722
"2025-10-28T19:26:47.6945181Z","dapper","update","medium","Medium",1000,2554,1000,21.726384000001417
"2025-10-28T19:27:12.8838649Z","dapper","update","large","Large",1000,2538,1000,21.797550999999658
"2025-10-28T19:27:36.3217534Z","nhib","update","small","SmallTable",1000,403,1000,5.16557499999908
"2025-10-28T19:28:00.3445009Z","nhib","update","medium","Medium",1000,936,1000,12.351043000000573
"2025-10-28T19:28:24.3452521Z","nhib","update","large","Large",1000,947,1000,11.873992999999246
"2025-10-28T19:35:16.0050911Z","dapper","create","small","SmallTable",1000,2590,1000,21.81091800000104
"2025-10-28T19:35:41.2294930Z","dapper","create","medium","Medium",1000,2595,1000,22.127628999998706
"2025-10-28T19:36:06.4631713Z","dapper","create","large","Large",1000,2575,1000,21.841496999999436
"2025-10-28T19:36:31.6196811Z","dapper","delete","small","SmallTable",1000,2522,1000,21.00318099999822
"2025-10-28T19:36:56.7399103Z","dapper","delete","medium","Medium",1000,2486,1000,20.589669000000868
"2025-10-28T19:37:21.9347115Z","dapper","delete","large","Large",1000,2525,1000,20.91584000000148
"2025-10-28T19:41:30.9685153Z","efcore","create","small","SmallTable",1000,4459,1000,50.512565999999424
"2025-10-28T19:41:58.2049028Z","efcore","create","medium","Medium",1000,4462,1000,50.88536800000111
"2025-10-28T19:42:25.4138327Z","efcore","create","large","Large",1000,4418,1000,49.88262300000133
"2025-10-28T19:42:51.0459198Z","efcore","delete","small","SmallTable",1000,2448,1000,33.29080799999974
"2025-10-28T19:43:16.6458408Z","efcore","delete","medium","Medium",1000,2431,1000,32.328590999999506
"2025-10-28T19:43:42.2814903Z","efcore","delete","large","Large",1000,2467,1000,33.57535300000018
"2025-10-28T19:46:52.3119613Z","nhib","create","small","SmallTable",1000,249,1000,3.1653369999985443
"2025-10-28T19:47:15.6430375Z","nhib","create","medium","Medium",1000,246,1000,2.976920999999493
"2025-10-28T19:47:38.9457668Z","nhib","create","large","Large",1000,249,1000,3.148369000000457
"2025-10-28T19:48:02.7901915Z","nhib","delete","small","SmallTable",1000,813,0,10.808992999998736
"2025-10-28T19:48:26.6563692Z","nhib","delete","medium","Medium",1000,822,0,10.655307000000903
"2025-10-28T19:48:50.5668677Z","nhib","delete","large","Large",1000,824,0,10.868562999999995
